LineId,Date,Time,Level,Component,Content,EventId,EventTemplate
499,2016-09-28,04:30:39,Info,CBS,"Read out cached package applicability for package: Package_for_KB2857650~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",0,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>.</s>
500,2016-09-28,04:30:39,Info,CBS,Session: 30546174_44439548 initialized by client WindowsUpdateAgent.,3,Session: <*> initialized by client <*> terminating
501,2016-09-28,04:30:39,Info,CBS,"Read out cached package applicability for package: Package_for_KB3118401~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",0,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>.</s>
502,2016-09-28,04:30:39,Info,CBS,Session: 30546174_44469550 initialized by client WindowsUpdateAgent.,3,Session: <*> initialized by client <*> terminating
503,2016-09-28,04:30:39,Info,CBS,"Read out cached package applicability for package: Package_for_KB2585542~31bf3856ad364e35~amd64~~6.1.1.3, ApplicableState: 80, CurrentState:112",0,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>.</s>
504,2016-09-28,04:30:39,Info,CBS,Session: 30546174_44629559 initialized by client WindowsUpdateAgent.,3,Session: <*> initialized by client <*> terminating
505,2016-09-28,04:30:39,Info,CBS,"Read out cached package applicability for package: Package_for_KB2931356~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",0,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>.</s>
506,2016-09-28,04:30:39,Info,CBS,Session: 30546174_45239594 initialized by client WindowsUpdateAgent.,3,Session: <*> initialized by client <*> terminating
507,2016-09-28,04:30:39,Info,CBS,"Read out cached package applicability for package: Package_for_KB2900986~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",0,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>.</s>
508,2016-09-28,04:30:39,Info,CBS,Session: 30546174_45309598 initialized by client WindowsUpdateAgent.,3,Session: <*> initialized by client <*> terminating
509,2016-09-28,04:30:39,Info,CBS,"Read out cached package applicability for package: Package_for_KB2985461~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",0,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>.</s>
510,2016-09-28,04:30:39,Info,CBS,Session: 30546174_46439663 initialized by client WindowsUpdateAgent.,3,Session: <*> initialized by client <*> terminating
511,2016-09-28,04:30:39,Info,CBS,"Read out cached package applicability for package: Package_for_KB3092601~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",0,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>.</s>
512,2016-09-28,04:30:39,Info,CBS,Session: 30546174_46879688 initialized by client WindowsUpdateAgent.,1,Session: <*> initialized by client <*>
513,2016-09-28,04:30:39,Info,CBS,"Read out cached package applicability for package: Package_for_KB2836942~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:112",0,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>.</s>
514,2016-09-28,04:30:39,Info,CBS,Session: 30546174_46979694 initialized by client WindowsUpdateAgent.,3,Session: <*> initialized by client <*> terminating
515,2016-09-28,04:30:39,Info,CBS,"Read out cached package applicability for package: Package_for_KB2937610~31bf3856ad364e35~amd64~~6.1.1.3, ApplicableState: 112, CurrentState:112",6,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>
516,2016-09-28,04:30:39,Info,CBS,Session: 30546174_48029754 initialized by client WindowsUpdateAgent.,3,Session: <*> initialized by client <*> terminating
517,2016-09-28,04:30:39,Info,CBS,"Read out cached package applicability for package: Package_for_KB3035126~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",0,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>.</s>
518,2016-09-28,04:30:39,Info,CBS,Session: 30546174_48659790 initialized by client WindowsUpdateAgent.,3,Session: <*> initialized by client <*> terminating
519,2016-09-28,04:30:39,Info,CBS,"Read out cached package applicability for package: Package_for_KB3076895~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 80, CurrentState:112",0,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>.</s>
520,2016-09-28,04:30:39,Info,CBS,Session: 30546174_48769796 initialized by client WindowsUpdateAgent.,3,Session: <*> initialized by client <*> terminating
521,2016-09-28,04:30:39,Info,CBS,"Read out cached package applicability for package: Package_for_KB3021674~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",0,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>.</s>
522,2016-09-28,04:30:39,Info,CBS,Session: 30546174_48809798 initialized by client WindowsUpdateAgent.,3,Session: <*> initialized by client <*> terminating
523,2016-09-28,04:30:39,Info,CBS,"Read out cached package applicability for package: Package_for_KB2919469~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",0,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>.</s>
524,2016-09-28,04:30:39,Info,CBS,Session: 30546174_49059813 initialized by client WindowsUpdateAgent.,3,Session: <*> initialized by client <*> terminating
525,2016-09-28,04:30:39,Info,CBS,"Read out cached package applicability for package: Package_for_KB2823180~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 0, CurrentState:0",6,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>
526,2016-09-28,04:30:39,Info,CBS,Session: 30546174_49089814 initialized by client WindowsUpdateAgent.,3,Session: <*> initialized by client <*> terminating
527,2016-09-28,04:30:39,Info,CBS,"Read out cached package applicability for package: Package_for_KB2809215~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:0",7,"Read out cached package applicability for package: <*> ApplicableState: <*>, CurrentState: <*>.</s>"
528,2016-09-28,04:30:39,Info,CBS,Session: 30546174_49109815 initialized by client WindowsUpdateAgent.,3,Session: <*> initialized by client <*> terminating
529,2016-09-28,04:30:39,Info,CBS,Failed to internally open package. [HRESULT = 0x800f0805 - CBS_E_INVALID_PACKAGE],8,Failed to internally open package. [HRESULT = <*> - CBS_E_INVALID_PACKAGE]
530,2016-09-28,04:30:39,Info,CBS,Session: 30546174_49119816 initialized by client WindowsUpdateAgent.,3,Session: <*> initialized by client <*> terminating
531,2016-09-28,04:30:39,Info,CBS,"Read out cached package applicability for package: Package_for_KB2809900~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 0, CurrentState:0",6,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>
532,2016-09-28,04:30:39,Info,CBS,Session: 30546174_49199821 initialized by client WindowsUpdateAgent.,3,Session: <*> initialized by client <*> terminating
533,2016-09-28,04:30:39,Info,CBS,"Read out cached package applicability for package: Package_for_KB3150220~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",0,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>.</s>
534,2016-09-28,04:30:39,Info,CBS,Session: 30546174_49409833 initialized by client WindowsUpdateAgent.,1,Session: <*> initialized by client <*>
535,2016-09-28,04:30:39,Info,CBS,"Read out cached package applicability for package: Package_for_KB3175024~31bf3856ad364e35~amd64~~6.1.2.0, ApplicableState: 112, CurrentState:112",0,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>.</s>
536,2016-09-28,04:30:39,Info,CBS,Session: 30546174_49899861 initialized by client WindowsUpdateAgent.,3,Session: <*> initialized by client <*> terminating
537,2016-09-28,04:30:39,Info,CBS,"Read out cached package applicability for package: Package_for_KB3126446~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",0,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>.</s>
538,2016-09-28,04:30:39,Info,CBS,Session: 30546174_50419890 initialized by client WindowsUpdateAgent.,3,Session: <*> initialized by client <*> terminating
539,2016-09-28,04:30:39,Info,CBS,"Read out cached package applicability for package: Package_for_KB2968294~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",0,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>.</s>
540,2016-09-28,04:30:39,Info,CBS,Session: 30546174_50799912 initialized by client WindowsUpdateAgent.,3,Session: <*> initialized by client <*> terminating
541,2016-09-28,04:30:40,Info,CBS,"Read out cached package applicability for package: Package_for_KB3080079~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",0,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>.</s>
542,2016-09-28,04:30:42,Info,CBS,Session: 30546174_79961580 initialized by client WindowsUpdateAgent.,3,Session: <*> initialized by client <*> terminating
543,2016-09-28,04:30:42,Info,CBS,"Read out cached package applicability for package: Package_for_KB2868626~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 80, CurrentState:112",0,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>.</s>
544,2016-09-28,04:30:43,Info,CBS,Session: 30546174_84291828 initialized by client WindowsUpdateAgent.,3,Session: <*> initialized by client <*> terminating
545,2016-09-28,04:30:43,Info,CBS,"Read out cached package applicability for package: Package_for_KB2929733~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",0,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>.</s>
546,2016-09-28,04:30:43,Info,CBS,Session: 30546174_84441836 initialized by client WindowsUpdateAgent.,3,Session: <*> initialized by client <*> terminating
547,2016-09-28,04:30:43,Info,CBS,"Read out cached package applicability for package: Package_for_KB2893294~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",0,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>.</s>
548,2016-09-28,04:30:43,Info,CBS,Session: 30546174_84491839 initialized by client WindowsUpdateAgent.,3,Session: <*> initialized by client <*> terminating
549,2016-09-28,04:30:43,Info,CBS,"Read out cached package applicability for package: Package_for_KB3145739~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",0,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>.</s>
550,2016-09-28,04:30:43,Info,CBS,Session: 30546174_84891862 initialized by client WindowsUpdateAgent.,3,Session: <*> initialized by client <*> terminating
551,2016-09-28,04:30:43,Info,CBS,"Read out cached package applicability for package: Package_for_KB2972211~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",0,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>.</s>
552,2016-09-28,04:30:43,Info,CBS,Session: 30546174_85221881 initialized by client WindowsUpdateAgent.,3,Session: <*> initialized by client <*> terminating
553,2016-09-28,04:30:43,Info,CBS,"Read out cached package applicability for package: Package_for_KB947821~31bf3856ad364e35~amd64~~6.1.34.0, ApplicableState: 112, CurrentState:0",7,"Read out cached package applicability for package: <*> ApplicableState: <*>, CurrentState: <*>.</s>"
554,2016-09-28,04:30:43,Info,CBS,Session: 30546174_85241882 initialized by client WindowsUpdateAgent.,3,Session: <*> initialized by client <*> terminating
555,2016-09-28,04:30:43,Info,CBS,"Read out cached package applicability for package: Package_for_KB3020370~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",0,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>.</s>
556,2016-09-28,04:30:43,Info,CBS,Session: 30546174_85811915 initialized by client WindowsUpdateAgent.,3,Session: <*> initialized by client <*> terminating
557,2016-09-28,04:30:43,Info,CBS,"Read out cached package applicability for package: Package_for_KB3003743~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",0,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>.</s>
558,2016-09-28,04:30:43,Info,CBS,Session: 30546174_88182050 initialized by client WindowsUpdateAgent.,3,Session: <*> initialized by client <*> terminating
559,2016-09-28,04:30:43,Info,CBS,"Read out cached package applicability for package: Package_for_KB3020387~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 80, CurrentState:0",7,"Read out cached package applicability for package: <*> ApplicableState: <*>, CurrentState: <*>.</s>"
560,2016-09-28,04:30:43,Info,CBS,Session: 30546174_88262055 initialized by client WindowsUpdateAgent.,3,Session: <*> initialized by client <*> terminating
561,2016-09-28,04:30:43,Info,CBS,"Read out cached package applicability for package: Package_for_KB2884256~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",6,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>
562,2016-09-28,04:30:43,Info,CBS,Session: 30546174_88342059 initialized by client WindowsUpdateAgent.,3,Session: <*> initialized by client <*> terminating
563,2016-09-28,04:30:43,Info,CBS,"Read out cached package applicability for package: Package_for_KB3163245~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",0,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>.</s>
564,2016-09-28,04:30:43,Info,CBS,Session: 30546174_88462066 initialized by client WindowsUpdateAgent.,3,Session: <*> initialized by client <*> terminating
565,2016-09-28,04:30:43,Info,CBS,"Read out cached package applicability for package: Package_for_KB2660075~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",0,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>.</s>
566,2016-09-28,04:30:43,Info,CBS,Session: 30546174_88482067 initialized by client WindowsUpdateAgent.,3,Session: <*> initialized by client <*> terminating
567,2016-09-28,04:30:43,Info,CBS,"Read out cached package applicability for package: Package_for_KB3022777~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",0,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>.</s>
