LineId,Time,Level,Content,EventTemplate,EventId
724,Sun Dec 04 17:17:07 2005,notice,jk2_init() Found child 1414 in scoreboard slot 7,jk2_init() Found child <*> in scoreboard slot <*>,1
725,Sun Dec 04 17:17:07 2005,notice,jk2_init() Found child 1412 in scoreboard slot 10,jk2_init() Found child <*> in scoreboard slot <*>,1
726,Sun Dec 04 17:17:07 2005,notice,jk2_init() Found child 1413 in scoreboard slot 6,jk2_init() Found child <*> in scoreboard slot <*>,1
727,Sun Dec 04 17:20:38 2005,notice,jk2_init() Found child 1448 in scoreboard slot 6,jk2_init() Found child <*> in scoreboard slot <*>,1
728,Sun Dec 04 17:20:38 2005,notice,jk2_init() Found child 1439 in scoreboard slot 7,jk2_init() Found child <*> in scoreboard slot <*>,1
729,Sun Dec 04 17:20:38 2005,notice,jk2_init() Found child 1441 in scoreboard slot 9,jk2_init() Found child <*> in scoreboard slot <*>,1
730,Sun Dec 04 17:20:38 2005,notice,jk2_init() Found child 1450 in scoreboard slot 11,jk2_init() Found child <*> in scoreboard slot <*>,1
731,Sun Dec 04 17:20:39 2005,notice,jk2_init() Found child 1449 in scoreboard slot 10,jk2_init() Found child <*> in scoreboard slot <*>,1
732,Sun Dec 04 17:20:39 2005,notice,jk2_init() Found child 1440 in scoreboard slot 8,jk2_init() Found child <*> in scoreboard slot <*>,1
733,Sun Dec 04 17:20:44 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
734,Sun Dec 04 17:20:44 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
735,Sun Dec 04 17:20:44 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
736,Sun Dec 04 17:20:44 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
737,Sun Dec 04 17:20:44 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
738,Sun Dec 04 17:20:46 2005,error,mod_jk child workerEnv in error state 7,mod_jk child workerEnv in error state <*>,4
739,Sun Dec 04 17:20:46 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,4
740,Sun Dec 04 17:20:46 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,4
741,Sun Dec 04 17:20:46 2005,error,mod_jk child workerEnv in error state 7,mod_jk child workerEnv in error state <*>,4
742,Sun Dec 04 17:20:46 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,4
743,Sun Dec 04 17:21:01 2005,notice,jk2_init() Found child 1452 in scoreboard slot 7,jk2_init() Found child <*> in scoreboard slot <*>,1
744,Sun Dec 04 17:21:04 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
745,Sun Dec 04 17:21:04 2005,error,mod_jk child workerEnv in error state 8,mod_jk child workerEnv in error state <*>,4
746,Sun Dec 04 17:26:04 2005,notice,jk2_init() Found child 1461 in scoreboard slot 8,jk2_init() Found child <*> in scoreboard slot <*>,1
747,Sun Dec 04 17:26:39 2005,notice,jk2_init() Found child 1462 in scoreboard slot 6,jk2_init() Found child <*> in scoreboard slot <*>,1
748,Sun Dec 04 17:27:13 2005,notice,jk2_init() Found child 1466 in scoreboard slot 8,jk2_init() Found child <*> in scoreboard slot <*>,1
749,Sun Dec 04 17:28:00 2005,notice,jk2_init() Found child 1470 in scoreboard slot 7,jk2_init() Found child <*> in scoreboard slot <*>,1
750,Sun Dec 04 17:28:42 2005,notice,jk2_init() Found child 1477 in scoreboard slot 6,jk2_init() Found child <*> in scoreboard slot <*>,1
751,Sun Dec 04 17:28:41 2005,notice,jk2_init() Found child 1476 in scoreboard slot 8,jk2_init() Found child <*> in scoreboard slot <*>,1
752,Sun Dec 04 17:31:00 2005,notice,jk2_init() Found child 1501 in scoreboard slot 7,jk2_init() Found child <*> in scoreboard slot <*>,1
753,Sun Dec 04 17:31:00 2005,notice,jk2_init() Found child 1502 in scoreboard slot 6,jk2_init() Found child <*> in scoreboard slot <*>,1
754,Sun Dec 04 17:31:00 2005,notice,jk2_init() Found child 1498 in scoreboard slot 8,jk2_init() Found child <*> in scoreboard slot <*>,1
755,Sun Dec 04 17:31:00 2005,notice,jk2_init() Found child 1499 in scoreboard slot 11,jk2_init() Found child <*> in scoreboard slot <*>,1
756,Sun Dec 04 17:31:10 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
757,Sun Dec 04 17:31:10 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
758,Sun Dec 04 17:31:10 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
759,Sun Dec 04 17:31:11 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
760,Sun Dec 04 17:31:12 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,4
761,Sun Dec 04 17:31:12 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,4
762,Sun Dec 04 17:31:12 2005,error,mod_jk child workerEnv in error state 8,mod_jk child workerEnv in error state <*>,4
763,Sun Dec 04 17:31:12 2005,error,mod_jk child workerEnv in error state 9,mod_jk child workerEnv in error state <*>,4
764,Sun Dec 04 17:31:43 2005,notice,jk2_init() Found child 1503 in scoreboard slot 9,jk2_init() Found child <*> in scoreboard slot <*>,1
765,Sun Dec 04 17:31:43 2005,notice,jk2_init() Found child 1504 in scoreboard slot 8,jk2_init() Found child <*> in scoreboard slot <*>,1
766,Sun Dec 04 17:31:45 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
767,Sun Dec 04 17:31:45 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
768,Sun Dec 04 17:31:45 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,4
769,Sun Dec 04 17:31:45 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,4
770,Sun Dec 04 17:34:52 2005,notice,jk2_init() Found child 1507 in scoreboard slot 10,jk2_init() Found child <*> in scoreboard slot <*>,1
771,Sun Dec 04 17:34:57 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
772,Sun Dec 04 17:34:57 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,4
773,Sun Dec 04 17:34:57 2005,error,[client 61.138.216.82] Directory index forbidden by rule: /var/www/html/,Directory index forbidden by rule: <*>,2
774,Sun Dec 04 17:36:14 2005,notice,jk2_init() Found child 1512 in scoreboard slot 7,jk2_init() Found child <*> in scoreboard slot <*>,1
775,Sun Dec 04 17:36:14 2005,notice,jk2_init() Found child 1513 in scoreboard slot 6,jk2_init() Found child <*> in scoreboard slot <*>,1
776,Sun Dec 04 17:37:08 2005,notice,jk2_init() Found child 1517 in scoreboard slot 7,jk2_init() Found child <*> in scoreboard slot <*>,1
777,Sun Dec 04 17:37:08 2005,notice,jk2_init() Found child 1518 in scoreboard slot 6,jk2_init() Found child <*> in scoreboard slot <*>,1
778,Sun Dec 04 17:37:47 2005,notice,jk2_init() Found child 1520 in scoreboard slot 8,jk2_init() Found child <*> in scoreboard slot <*>,1
779,Sun Dec 04 17:37:47 2005,notice,jk2_init() Found child 1521 in scoreboard slot 10,jk2_init() Found child <*> in scoreboard slot <*>,1
780,Sun Dec 04 17:39:00 2005,notice,jk2_init() Found child 1529 in scoreboard slot 9,jk2_init() Found child <*> in scoreboard slot <*>,1
781,Sun Dec 04 17:39:01 2005,notice,jk2_init() Found child 1530 in scoreboard slot 8,jk2_init() Found child <*> in scoreboard slot <*>,1
782,Sun Dec 04 17:39:00 2005,notice,jk2_init() Found child 1528 in scoreboard slot 7,jk2_init() Found child <*> in scoreboard slot <*>,1
783,Sun Dec 04 17:39:00 2005,notice,jk2_init() Found child 1527 in scoreboard slot 6,jk2_init() Found child <*> in scoreboard slot <*>,1
784,Sun Dec 04 17:43:08 2005,notice,jk2_init() Found child 1565 in scoreboard slot 9,jk2_init() Found child <*> in scoreboard slot <*>,1
785,Sun Dec 04 17:43:08 2005,error,jk2_init() Can't find child 1566 in scoreboard,jk2_init() Can,3
786,Sun Dec 04 17:43:08 2005,notice,jk2_init() Found child 1561 in scoreboard slot 6,jk2_init() Found child <*> in scoreboard slot <*>,1
787,Sun Dec 04 17:43:08 2005,notice,jk2_init() Found child 1563 in scoreboard slot 8,jk2_init() Found child <*> in scoreboard slot <*>,1
788,Sun Dec 04 17:43:08 2005,notice,jk2_init() Found child 1562 in scoreboard slot 7,jk2_init() Found child <*> in scoreboard slot <*>,1
789,Sun Dec 04 17:43:08 2005,error,jk2_init() Can't find child 1567 in scoreboard,jk2_init() Can,3
790,Sun Dec 04 17:43:08 2005,notice,jk2_init() Found child 1568 in scoreboard slot 13,jk2_init() Found child <*> in scoreboard slot <*>,1
791,Sun Dec 04 17:43:12 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
792,Sun Dec 04 17:43:12 2005,error,mod_jk child workerEnv in error state 9,mod_jk child workerEnv in error state <*>,4
793,Sun Dec 04 17:43:12 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
794,Sun Dec 04 17:43:12 2005,error,mod_jk child workerEnv in error state 8,mod_jk child workerEnv in error state <*>,4
795,Sun Dec 04 17:43:12 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
796,Sun Dec 04 17:43:12 2005,error,mod_jk child init 1 -2,mod_jk child init <*>,5
797,Sun Dec 04 17:43:12 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
798,Sun Dec 04 17:43:12 2005,error,mod_jk child workerEnv in error state 7,mod_jk child workerEnv in error state <*>,4
799,Sun Dec 04 17:43:12 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
800,Sun Dec 04 17:43:12 2005,error,mod_jk child workerEnv in error state 9,mod_jk child workerEnv in error state <*>,4
801,Sun Dec 04 17:43:12 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
802,Sun Dec 04 17:43:12 2005,error,mod_jk child init 1 -2,mod_jk child init <*>,5
803,Sun Dec 04 17:43:12 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
804,Sun Dec 04 17:43:12 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,4
805,Sun Dec 04 17:53:43 2005,error,[client 218.39.132.175] Directory index forbidden by rule: /var/www/html/,Directory index forbidden by rule: <*>,2
806,Sun Dec 04 18:24:22 2005,error,[client 125.30.38.52] Directory index forbidden by rule: /var/www/html/,Directory index forbidden by rule: <*>,2
807,Sun Dec 04 19:25:51 2005,notice,jk2_init() Found child 1763 in scoreboard slot 6,jk2_init() Found child <*> in scoreboard slot <*>,1
808,Sun Dec 04 19:25:53 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
809,Sun Dec 04 19:25:53 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,4
810,Sun Dec 04 19:32:20 2005,notice,jk2_init() Found child 1786 in scoreboard slot 8,jk2_init() Found child <*> in scoreboard slot <*>,1
811,Sun Dec 04 19:32:20 2005,notice,jk2_init() Found child 1787 in scoreboard slot 9,jk2_init() Found child <*> in scoreboard slot <*>,1
812,Sun Dec 04 19:32:32 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
813,Sun Dec 04 19:32:33 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,4
814,Sun Dec 04 19:32:34 2005,notice,jk2_init() Found child 1788 in scoreboard slot 6,jk2_init() Found child <*> in scoreboard slot <*>,1
815,Sun Dec 04 19:32:34 2005,notice,jk2_init() Found child 1790 in scoreboard slot 8,jk2_init() Found child <*> in scoreboard slot <*>,1
816,Sun Dec 04 19:32:34 2005,notice,jk2_init() Found child 1789 in scoreboard slot 7,jk2_init() Found child <*> in scoreboard slot <*>,1
817,Sun Dec 04 19:32:34 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
818,Sun Dec 04 19:32:34 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,4
819,Sun Dec 04 19:32:34 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
820,Sun Dec 04 19:32:34 2005,error,mod_jk child workerEnv in error state 7,mod_jk child workerEnv in error state <*>,4
821,Sun Dec 04 19:32:34 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
822,Sun Dec 04 19:32:34 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,4
823,Sun Dec 04 19:35:58 2005,notice,jk2_init() Found child 1797 in scoreboard slot 9,jk2_init() Found child <*> in scoreboard slot <*>,1
824,Sun Dec 04 19:35:58 2005,notice,jk2_init() Found child 1798 in scoreboard slot 6,jk2_init() Found child <*> in scoreboard slot <*>,1
825,Sun Dec 04 19:35:58 2005,notice,jk2_init() Found child 1799 in scoreboard slot 7,jk2_init() Found child <*> in scoreboard slot <*>,1
826,Sun Dec 04 19:35:58 2005,notice,jk2_init() Found child 1800 in scoreboard slot 10,jk2_init() Found child <*> in scoreboard slot <*>,1
827,Sun Dec 04 19:35:58 2005,notice,jk2_init() Found child 1801 in scoreboard slot 12,jk2_init() Found child <*> in scoreboard slot <*>,1
828,Sun Dec 04 19:36:05 2005,error,[client 61.37.222.240] Directory index forbidden by rule: /var/www/html/,Directory index forbidden by rule: <*>,2
829,Sun Dec 04 19:36:07 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
830,Sun Dec 04 19:36:07 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,4
831,Sun Dec 04 19:36:07 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
832,Sun Dec 04 19:36:07 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,4
833,Sun Dec 04 19:36:07 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
834,Sun Dec 04 19:36:07 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,4
835,Sun Dec 04 19:36:07 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
836,Sun Dec 04 19:36:07 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,4
837,Sun Dec 04 19:36:07 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
838,Sun Dec 04 19:36:07 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,4
839,Sun Dec 04 19:41:20 2005,notice,jk2_init() Found child 1816 in scoreboard slot 9,jk2_init() Found child <*> in scoreboard slot <*>,1
840,Sun Dec 04 19:41:20 2005,notice,jk2_init() Found child 1814 in scoreboard slot 7,jk2_init() Found child <*> in scoreboard slot <*>,1
841,Sun Dec 04 19:41:20 2005,notice,jk2_init() Found child 1813 in scoreboard slot 6,jk2_init() Found child <*> in scoreboard slot <*>,1
842,Sun Dec 04 19:41:20 2005,notice,jk2_init() Found child 1815 in scoreboard slot 8,jk2_init() Found child <*> in scoreboard slot <*>,1
843,Sun Dec 04 19:41:21 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
844,Sun Dec 04 19:41:21 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,4
845,Sun Dec 04 19:41:21 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
846,Sun Dec 04 19:41:21 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,4
847,Sun Dec 04 19:41:21 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
848,Sun Dec 04 19:41:21 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,4
849,Sun Dec 04 19:41:21 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
850,Sun Dec 04 19:41:21 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,4
851,Sun Dec 04 19:46:04 2005,notice,jk2_init() Found child 1821 in scoreboard slot 6,jk2_init() Found child <*> in scoreboard slot <*>,1
852,Sun Dec 04 19:46:04 2005,notice,jk2_init() Found child 1822 in scoreboard slot 7,jk2_init() Found child <*> in scoreboard slot <*>,1
853,Sun Dec 04 19:46:13 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
854,Sun Dec 04 19:46:13 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
855,Sun Dec 04 19:46:13 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,4
856,Sun Dec 04 19:46:13 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,4
857,Sun Dec 04 19:46:16 2005,notice,jk2_init() Found child 1823 in scoreboard slot 8,jk2_init() Found child <*> in scoreboard slot <*>,1
858,Sun Dec 04 19:46:19 2005,notice,jk2_init() Found child 1824 in scoreboard slot 9,jk2_init() Found child <*> in scoreboard slot <*>,1
859,Sun Dec 04 19:46:20 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0
