LineId,Time,Component,Pid,Content,EventTemplate,EventId
593,20171223-22:18:6:151,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038620000##7114##548860##8661##16256##27330470,setTodayTotalDetailSteps=<*>##7114##548860##8661##16256##27330470,272
594,20171223-22:18:6:164,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129067,calculateCaloriesWithCache totalCalories=<*>,234
595,20171223-22:18:6:168,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>,304
596,20171223-22:19:0:138,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action:<*>,551
597,20171223-22:19:7:854,Step_LSC,30002312,onStandStepChanged 3689,onStandStepChanged <*> 3689,376
598,20171223-22:19:7:865,Step_LSC,30002312,onExtend:1514038748000 3 0 4,onExtend: <*> 3 <*> 0 <*> 4,404
599,20171223-22:19:8:155,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038620000##7114##548860##8661##16256##27330470,getTodayTotalDetailSteps = <*>##7114##548860##8661##16256##27330470,456
600,20171223-22:19:8:156,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038680000##7117##548865##8661##16256##27392475,setTodayTotalDetailSteps=<*>##7117##548865##8661##16256##27392475,625
601,20171223-22:19:8:163,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129131,calculateCaloriesWithCache totalCalories=<*>,234
602,20171223-22:19:8:165,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>,304
603,20171223-22:19:8:167,Step_StandReportReceiver,30002312,REPORT : 7117 5081 152446 240,REPORT : <*> <*> <*> <*>,237
604,20171223-22:19:8:357,Step_LSC,30002312,onStandStepChanged 3694,onStandStepChanged <*> 3694,4
605,20171223-22:19:8:365,Step_LSC,30002312,onExtend:1514038749000 5 0 4,onExtend: <*> 5 <*> 0 <*> 4,355
606,20171223-22:19:8:658,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038680000##7117##548865##8661##16256##27392475,getTodayTotalDetailSteps = <*>##7117##548865##8661##16256##27392475,299
607,20171223-22:19:8:660,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038680000##7122##548870##8661##16256##27392978,setTodayTotalDetailSteps=<*>##7122##548870##8661##16256##27392978,457
608,20171223-22:19:8:675,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129238,calculateCaloriesWithCache totalCalories=<*>,234
609,20171223-22:19:8:686,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>,304
610,20171223-22:19:8:686,Step_StandReportReceiver,30002312,REPORT : 7122 5085 152553 240,REPORT : <*> <*> <*> <*>,237
611,20171223-22:19:8:849,Step_LSC,30002312,onStandStepChanged 3696,onStandStepChanged <*> 3696,452
612,20171223-22:19:8:862,Step_LSC,30002312,onExtend:1514038749000 2 0 4,onExtend: <*> 2 <*> 0 <*> 4,38
613,20171223-22:19:9:150,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038680000##7122##548870##8661##16256##27392978,getTodayTotalDetailSteps = <*>##7122##548870##8661##16256##27392978,369
614,20171223-22:19:9:151,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038680000##7124##548875##8661##16256##27393470,setTodayTotalDetailSteps=<*>##7124##548875##8661##16256##27393470,534
615,20171223-22:19:9:158,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129281,calculateCaloriesWithCache totalCalories=<*>,234
616,20171223-22:19:9:163,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>,304
617,20171223-22:19:9:169,Step_StandReportReceiver,30002312,REPORT : 7124 5086 152596 240,REPORT : <*> <*> <*> <*>,237
618,20171223-22:19:9:348,Step_LSC,30002312,onStandStepChanged 3698,onStandStepChanged <*> 3698,522
619,20171223-22:19:9:359,Step_LSC,30002312,onExtend:1514038750000 2 0 4,onExtend: <*> 2 <*> 0 <*> 4,38
620,20171223-22:19:9:652,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038680000##7124##548875##8661##16256##27393470,getTodayTotalDetailSteps = <*>##7124##548875##8661##16256##27393470,300
621,20171223-22:19:9:652,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038680000##7126##548880##8661##16256##27393971,setTodayTotalDetailSteps=<*>##7126##548880##8661##16256##27393971,382
622,20171223-22:19:9:662,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129324,calculateCaloriesWithCache totalCalories=<*>,234
623,20171223-22:19:9:668,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>,304
624,20171223-22:19:9:671,Step_StandReportReceiver,30002312,REPORT : 7126 5087 152638 240,REPORT : <*> <*> <*> <*>,237
625,20171223-22:19:9:849,Step_LSC,30002312,onStandStepChanged 3700,onStandStepChanged <*> 3700,325
626,20171223-22:19:9:859,Step_LSC,30002312,onExtend:1514038750000 2 0 4,onExtend: <*> 2 <*> 0 <*> 4,38
627,20171223-22:19:10:149,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038680000##7126##548880##8661##16256##27393971,getTodayTotalDetailSteps = <*>##7126##548880##8661##16256##27393971,348
628,20171223-22:19:10:150,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038680000##7128##548885##8661##16256##27394469,setTodayTotalDetailSteps=<*>##7128##548885##8661##16256##27394469,185
629,20171223-22:19:10:160,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129366,calculateCaloriesWithCache totalCalories=<*>,234
630,20171223-22:19:10:164,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>,304
631,20171223-22:19:10:165,Step_StandReportReceiver,30002312,REPORT : 7128 5089 152681 240,REPORT : <*> <*> <*> <*>,237
632,20171223-22:19:10:348,Step_LSC,30002312,onStandStepChanged 3702,onStandStepChanged <*> 3702,367
633,20171223-22:19:10:362,Step_LSC,30002312,onExtend:1514038751000 2 0 4,onExtend: <*> 2 <*> 0 <*> 4,38
634,20171223-22:19:10:650,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038680000##7128##548885##8661##16256##27394469,getTodayTotalDetailSteps = <*>##7128##548885##8661##16256##27394469,358
635,20171223-22:19:10:650,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038680000##7130##548890##8661##16256##27394969,setTodayTotalDetailSteps=<*>##7130##548890##8661##16256##27394969,30
636,20171223-22:19:10:658,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129409,calculateCaloriesWithCache totalCalories=<*>,234
637,20171223-22:19:10:661,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>,304
638,20171223-22:19:10:664,Step_StandReportReceiver,30002312,REPORT : 7130 5090 152724 240,REPORT : <*> <*> <*> <*>,237
639,20171223-22:19:10:848,Step_LSC,30002312,onStandStepChanged 3704,onStandStepChanged <*> 3704,202
640,20171223-22:19:10:858,Step_LSC,30002312,onExtend:1514038751000 2 0 4,onExtend: <*> 2 <*> 0 <*> 4,38
641,20171223-22:19:11:149,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038680000##7130##548890##8661##16256##27394969,getTodayTotalDetailSteps = <*>##7130##548890##8661##16256##27394969,640
642,20171223-22:19:11:150,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038680000##7132##548895##8661##16256##27395468,setTodayTotalDetailSteps=<*>##7132##548895##8661##16256##27395468,506
643,20171223-22:19:11:160,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129452,calculateCaloriesWithCache totalCalories=<*>,234
644,20171223-22:19:11:164,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>,304
645,20171223-22:19:11:164,Step_StandReportReceiver,30002312,REPORT : 7132 5092 152767 240,REPORT : <*> <*> <*> <*>,237
646,20171223-22:19:11:349,Step_LSC,30002312,onStandStepChanged 3707,onStandStepChanged <*> 3707,239
647,20171223-22:19:11:358,Step_LSC,30002312,onExtend:1514038752000 3 0 4,onExtend: <*> 3 <*> 0 <*> 4,404
648,20171223-22:19:11:650,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038680000##7132##548895##8661##16256##27395468,getTodayTotalDetailSteps = <*>##7132##548895##8661##16256##27395468,537
649,20171223-22:19:11:651,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038680000##7135##548900##8661##16256##27395969,setTodayTotalDetailSteps=<*>##7135##548900##8661##16256##27395969,494
650,20171223-22:19:11:658,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129516,calculateCaloriesWithCache totalCalories=<*>,234
651,20171223-22:19:11:661,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>,304
652,20171223-22:19:11:661,Step_StandReportReceiver,30002312,REPORT : 7135 5094 152831 240,REPORT : <*> <*> <*> <*>,237
653,20171223-22:19:11:848,Step_LSC,30002312,onStandStepChanged 3711,onStandStepChanged <*> 3711,203
654,20171223-22:19:11:857,Step_LSC,30002312,onExtend:1514038752000 4 0 4,onExtend: <*> 1514038752000 4 0 4,105
655,20171223-22:19:12:153,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038680000##7135##548900##8661##16256##27395969,getTodayTotalDetailSteps = <*>##7135##548900##8661##16256##27395969,111
656,20171223-22:19:12:154,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038680000##7139##548905##8661##16256##27396473,setTodayTotalDetailSteps=<*>##7139##548905##8661##16256##27396473,412
657,20171223-22:19:12:162,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129602,calculateCaloriesWithCache totalCalories=<*>,234
658,20171223-22:19:12:165,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>,304
659,20171223-22:19:12:167,Step_StandReportReceiver,30002312,REPORT : 7139 5097 152917 240,REPORT : <*> <*> <*> <*>,237
660,20171223-22:19:12:349,Step_LSC,30002312,onStandStepChanged 3712,onStandStepChanged <*> 3712,60
661,20171223-22:19:12:364,Step_LSC,30002312,onExtend:1514038753000 1 0 4,onExtend: <*> 1 <*> 0 <*> 4,642
662,20171223-22:19:12:650,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038680000##7139##548905##8661##16256##27396473,getTodayTotalDetailSteps = <*>##7139##548905##8661##16256##27396473,593
663,20171223-22:19:12:650,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038680000##7140##548910##8661##16256##27396969,setTodayTotalDetailSteps=<*>##7140##548910##8661##16256##27396969,315
664,20171223-22:19:12:658,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129623,calculateCaloriesWithCache totalCalories=<*>,234
665,20171223-22:19:12:662,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>,304
666,20171223-22:19:12:663,Step_StandReportReceiver,30002312,REPORT : 7140 5097 152938 240,REPORT : <*> <*> <*> <*>,237
667,20171223-22:19:14:349,Step_LSC,30002312,onStandStepChanged 3726,onStandStepChanged <*> 3726,267
668,20171223-22:19:14:363,Step_LSC,30002312,onExtend:1514038755000 14 0 4,onExtend: <*> 14 <*> 0 <*> 4,518
669,20171223-22:19:14:655,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038680000##7140##548910##8661##16256##27396969,getTodayTotalDetailSteps = <*>##7140##548910##8661##16256##27396969,352
670,20171223-22:19:14:656,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038680000##7154##548915##8661##16256##27398975,setTodayTotalDetailSteps=<*>##7154##548915##8661##16256##27398975,83
671,20171223-22:19:14:677,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129923,calculateCaloriesWithCache totalCalories=<*>,234
672,20171223-22:19:14:686,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>,304
673,20171223-22:19:14:688,Step_StandReportReceiver,30002312,REPORT : 7154 5107 153238 240,REPORT : <*> <*> <*> <*>,237
674,20171223-22:19:15:855,Step_LSC,30002312,onStandStepChanged 3726,onStandStepChanged <*> 3726,267
675,20171223-22:19:15:858,Step_LSC,30002312,onExtend:1514038756000 0 0 0,onExtend: <*> 0 0 0,487
676,20171223-22:19:16:156,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038680000##7154##548915##8661##16256##27398975,getTodayTotalDetailSteps = <*>##7154##548915##8661##16256##27398975,249
677,20171223-22:19:16:157,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038680000##7154##548920##8661##16256##27400475,setTodayTotalDetailSteps=<*>##7154##548920##8661##16256##27400475,37
678,20171223-22:19:16:171,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129923,calculateCaloriesWithCache totalCalories=<*>,234
679,20171223-22:19:16:177,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>,304
680,20171223-22:19:43:719,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_OFF,onReceive action: <*>,372
681,20171223-22:19:57:751,Step_LSC,30002312,onStandStepChanged 3732,onStandStepChanged <*> 3732,462
682,20171223-22:19:57:755,Step_LSC,30002312,onExtend:1514038756000 6 0 4,onExtend: <*> 6 <*> 0 <*> 4,143
683,20171223-22:19:57:758,Step_LSC,30002312,onStandStepChanged 3732,onStandStepChanged <*> 3732,462
684,20171223-22:19:57:763,Step_LSC,30002312,onExtend:1514038798000 0 0 4,onExtend: <*> 0 <*> 0 <*> 4,0
685,20171223-22:19:57:775,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_ON,onReceive action: <*>,372
686,20171223-22:19:57:776,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,action:<*>,603
687,20171223-22:19:57:776,Step_StandStepCounter,30002312,flush sensor data,flush sensor data,65
688,20171223-22:19:57:777,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038680000##7154##548920##8661##16256##27400475,getTodayTotalDetailSteps = <*>##7154##548920##8661##16256##27400475,480
689,20171223-22:19:57:778,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038680000##7160##548925##8661##16256##27442097,setTodayTotalDetailSteps=<*>##7160##548925##8661##16256##27442097,628
690,20171223-22:19:57:780,Step_LSC,30002312,onStandStepChanged 3732,onStandStepChanged <*> 3732,462
691,20171223-22:19:57:789,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130052,calculateCaloriesWithCache totalCalories=<*>,234
692,20171223-22:19:57:796,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>,304
693,20171223-22:19:57:796,Step_StandReportReceiver,30002312,REPORT : 7160 5112 153367 240,REPORT : <*> <*> <*> <*>,237
694,20171223-22:19:57:878,Step_LSC,30002312,onStandStepChanged 3732,onStandStepChanged <*> 3732,462
695,20171223-22:19:57:879,Step_LSC,30002312,onExtend:1514038798000 0 0 4,onExtend: <*> 0 <*> 0 <*> 4,0
696,20171223-22:19:58:97,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038680000##7160##548925##8661##16256##27442097,getTodayTotalDetailSteps = <*>##7160##548925##8661##16256##27442097,317
697,20171223-22:19:58:97,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038680000##7160##548930##8661##16256##27442416,setTodayTotalDetailSteps=<*>##7160##548930##8661##16256##27442416,231
698,20171223-22:19:58:109,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130052,calculateCaloriesWithCache totalCalories=<*>,234
699,20171223-22:19:58:112,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>,304
700,20171223-22:19:58:363,Step_LSC,30002312,onStandStepChanged 3735,onStandStepChanged <*> 3735,547
701,20171223-22:19:58:363,Step_LSC,30002312,flushTempCacheToDB by stand,flushTempCacheToDB by stand,260
702,20171223-22:19:58:366,Step_LSC,30002312,Alarm uploadStaticsToDB totalSteps=7163Calories:153367Floor:240Distance:5112,Alarm uploadStaticsToDB totalSteps=<*> Calories:<*> Floor:<*> Distance:<*>,133
703,20171223-22:19:58:366,Step_FlushableStepDataCache,30002312,writeDataToDB size 327,writeDataToDB size <*>,531
704,20171223-22:19:58:366,Step_FlushableStepDataCache,30002312,"upLoadOneMinuteDataToEngine time=25233975,0,93,0,20002",upLoadOneMinuteDataToEngine time=<*>,62
705,20171223-22:19:58:366,Step_FlushableStepDataCache,30002312,"upLoadOneMinuteDataToEngine time=25233976,0,1,0,20002",upLoadOneMinuteDataToEngine time=<*>,62
706,20171223-22:19:58:366,Step_FlushableStepDataCache,30002312,"upLoadOneMinuteDataToEngine time=25233977,0,55,0,20002",upLoadOneMinuteDataToEngine time=<*>,62
707,20171223-22:19:58:366,Step_FlushableStepDataCache,30002312,"upLoadOneMinuteDataToEngine time=25233978,0,5,0,20002",upLoadOneMinuteDataToEngine time=<*>,62
708,20171223-22:19:58:367,Step_FlushableStepDataCache,30002312,"upLoadOneMinuteDataToEngine time=25233979,0,46,0,20002",upLoadOneMinuteDataToEngine time=<*>,62
709,20171223-22:19:58:369,HiH_HiAppUtil,30002312,getBinderPackageName packageName = com.huawei.health,getBinderPackageName packageName = <*>,57
710,20171223-22:19:58:370,HiH_HiAppUtil,30002312,getBinderPackageName packageName = com.huawei.health,getBinderPackageName packageName = <*>,57
711,20171223-22:19:58:371,HiH_HiHealthBinder,30002312,"getAppContext() isAppValid health or wear, packageName = com.huawei.health","getAppContext() isAppValid health or wear, packageName = <*>",585
712,20171223-22:19:58:373,Step_LSC,30002312,onExtend:1514038799000 3 0 4,onExtend: <*> 3 <*> 0 <*> 4,404
713,20171223-22:19:58:374,HiH_HiAppUtil,30002312,getBinderPackageName packageName = com.huawei.health,getBinderPackageName packageName = <*>,57
714,20171223-22:19:58:375,HiH_HiAppUtil,30002312,getBinderPackageName packageName = com.huawei.health,getBinderPackageName packageName = <*>,57
715,20171223-22:19:58:375,HiH_HiHealthBinder,30002312,insertHiHealthData() checkAppType  0 appID = 1,insertHiHealthData() checkAppType  0 appID = <*>,592
716,20171223-22:19:58:376,HiH_HiHealthBinder,30002312,"insertHiHealthData() size = 4,app = 1,One Data Type = 40002,packageName = com.huawei.health,writeStatType = 0","insertHiHealthData() size = <*>,app = <*>,One Data Type = <*>,packageName = <*>,writeStatType = <*>",149
717,20171223-22:19:58:377,HiH_HiHealthDataInsertStore,30002312,"saveHealthDetailData() deviceID = 2,clientID=1,id=1","saveHealthDetailData() deviceID = <*>,clientID=<*>,id=<*>",542
718,20171223-22:19:58:378,HiH_HiHealthDataInsertStore,30002312,"saveStatData() type =40002,time = 1513958400000,statClient = 2,who is 1","saveStatData <*> type = <*>, time = <*>, statClient = <*>, who is <*>.</s>",340
719,20171223-22:19:58:378,HiH_DataStatManager,30002312,"new date =20171223, type=40002,7163.0,old=6983.0",new date =<*> type =<*> old =<*>,375
720,20171223-22:19:58:379,HiH_HiHealthDataInsertStore,30002312,"saveStatData() type =40003,time = 1513958400000,statClient = 2,who is 1",saveStatData <*> type = <*> time = <*> statClient = <*> who is <*>,328
721,20171223-22:19:58:380,HiH_DataStatManager,30002312,"new date =20171223, type=40003,153367.0,old=210654.54000000004",new date =<*> type =<*> old =<*>,375
722,20171223-22:19:58:380,HiH_HiHealthDataInsertStore,30002312,"saveHealthDetailData() saveOneDetailData fail hiHealthData = 1513958400000,type = 40003",saveHealthDetailData() saveOneDetailData fail hiHealthData = <*>,654
